Order Date,Sales,lag_1,lag_7,rolling_mean,year,month,day,dayofweek
2016-05-10,763.0200000000001,1283.512,1098.136,1751.4292857142864,2016,5,10,1
2016-05-11,5.98,763.0200000000001,1099.013,1595.2817142857148,2016,5,11,2
2016-05-12,918.878,5.98,2701.28,1340.6528571428576,2016,5,12,3
2016-05-14,455.93,918.878,236.96,1371.934285714286,2016,5,14,5
2016-05-15,648.9119999999999,455.93,4835.976,773.7822857142863,2016,5,15,6
2016-05-16,880.4599999999999,648.9119999999999,1340.2440000000001,708.0988571428577,2016,5,16,0
2016-05-17,346.922,880.4599999999999,1283.512,574.3002857142862,2016,5,17,1
2016-05-18,122.22,346.922,763.0200000000001,482.75742857142905,2016,5,18,2
2016-05-19,1582.008,122.22,5.98,707.9042857142862,2016,5,19,3
2016-05-20,2471.913,1582.008,918.878,929.7664285714291,2016,5,20,4
2016-05-21,2718.2140000000004,2471.913,455.93,1252.9498571428576,2016,5,21,5
2016-05-22,1799.2,2718.2140000000004,648.9119999999999,1417.276714285715,2016,5,22,6
2016-05-23,10560.978000000001,1799.2,880.4599999999999,2800.207857142858,2016,5,23,0
2016-05-24,277.756,10560.978000000001,346.922,2790.327000000001,2016,5,24,1
2016-05-25,1311.97,277.756,122.22,2960.2912857142865,2016,5,25,2
2016-05-26,1975.356,1311.97,1582.008,3016.4838571428577,2016,5,26,3
2016-05-27,5305.078,1975.356,2471.913,3421.221714285715,2016,5,27,4
2016-05-28,2137.324,5305.078,2718.2140000000004,3338.237428571429,2016,5,28,5
2016-05-29,1063.185,2137.324,1799.2,3233.0924285714295,2016,5,29,6
2016-05-30,8090.578,1063.185,10560.978000000001,2880.1781428571435,2016,5,30,0
2016-05-31,438.85900000000004,8090.578,277.756,2903.1928571428575,2016,5,31,1
2016-06-02,157.844,438.85900000000004,1311.97,2738.3177142857153,2016,6,2,3
2016-06-03,71.088,157.844,1975.356,2466.2794285714294,2016,6,3,4
2016-06-04,2316.5229999999997,71.088,5305.078,2039.3430000000008,2016,6,4,5
2016-06-05,659.82,2316.5229999999997,2137.324,1828.2710000000006,2016,6,5,6
2016-06-06,6026.312,659.82,1063.185,2537.2891428571434,2016,6,6,0
2016-06-07,51.562,6026.312,8090.578,1388.8582857142862,2016,6,7,1
2016-06-09,1688.4720000000002,51.562,438.85900000000004,1567.374428571429,2016,6,9,3
2016-06-10,1412.3960000000002,1688.4720000000002,157.844,1746.5961428571434,2016,6,10,4
2016-06-11,1623.416,1412.3960000000002,71.088,1968.3572857142863,2016,6,11,5
2016-06-12,2962.563,1623.416,2316.5229999999997,2060.648714285715,2016,6,12,6
2016-06-13,430.43800000000005,2962.563,659.82,2027.8798571428576,2016,6,13,0
2016-06-14,3457.099,430.43800000000005,6026.312,1660.8494285714291,2016,6,14,1
2016-06-15,173.488,3457.099,51.562,1678.2674285714293,2016,6,15,2
2016-06-16,147.27499999999998,173.488,1688.4720000000002,1458.0964285714292,2016,6,16,3
2016-06-17,3000.92,147.27499999999998,1412.3960000000002,1685.0284285714292,2016,6,17,4
2016-06-18,541.938,3000.92,1623.416,1530.531571428572,2016,6,18,5
2016-06-19,17.12,541.938,2962.563,1109.7540000000006,2016,6,19,6
2016-06-20,1229.548,17.12,430.43800000000005,1223.9125714285722,2016,6,20,0
2016-06-21,577.108,1229.548,3457.099,812.4852857142862,2016,6,21,1
2016-06-23,2475.094,577.108,173.488,1141.2861428571434,2016,6,23,3
2016-06-24,5310.952,2475.094,147.27499999999998,1878.9542857142862,2016,6,24,4
2016-06-25,893.266,5310.952,3000.92,1577.8608571428576,2016,6,25,5
2016-06-26,1919.6000000000001,893.266,541.938,1774.669714285715,2016,6,26,6
2016-06-27,778.7059999999999,1919.6000000000001,17.12,1883.467714285715,2016,6,27,0
2016-06-28,877.156,778.7059999999999,1229.548,1833.1260000000004,2016,6,28,1
2016-06-29,191.88,877.156,577.108,1778.093428571429,2016,6,29,2
2016-06-30,1352.9499999999998,191.88,2475.094,1617.7871428571434,2016,6,30,3
2016-07-01,1724.376,1352.9499999999998,5310.952,1105.4191428571432,2016,7,1,4
2016-07-02,772.786,1724.376,893.266,1088.2077142857147,2016,7,2,5
2016-07-03,847.6999999999999,772.786,1919.6000000000001,935.0791428571432,2016,7,3,6
2016-07-04,1651.301,847.6999999999999,778.7059999999999,1059.7355714285718,2016,7,4,0
2016-07-07,3882.2309999999998,1651.301,877.156,1489.0320000000004,2016,7,7,3
2016-07-08,2616.512,3882.2309999999998,191.88,1835.4080000000006,2016,7,8,4
2016-07-09,573.286,2616.512,1352.9499999999998,1724.027428571429,2016,7,9,5
2016-07-10,895.895,573.286,1724.376,1605.6730000000005,2016,7,10,6
2016-07-12,95.76,895.895,772.786,1508.9550000000004,2016,7,12,1
2016-07-14,2149.96,95.76,847.6999999999999,1694.9921428571433,2016,7,14,3
2016-07-15,380.2,2149.96,1651.301,1513.4062857142865,2016,7,15,4
2016-07-16,910.17,380.2,3882.2309999999998,1088.8261428571434,2016,7,16,5
2016-07-17,2184.88,910.17,2616.512,1027.164428571429,2016,7,17,6
2016-07-18,2891.858,2184.88,573.286,1358.3890000000006,2016,7,18,0
2016-07-19,1536.454,2891.858,895.895,1449.897428571429,2016,7,19,1
2016-07-20,89.95,1536.454,95.76,1449.067428571429,2016,7,20,2
2016-07-21,991.095,89.95,2149.96,1283.5152857142862,2016,7,21,3
2016-07-22,1368.048,991.095,380.2,1424.6364285714292,2016,7,22,4
2016-07-23,654.587,1368.048,910.17,1388.124571428572,2016,7,23,5
2016-07-24,326.964,654.587,2184.88,1122.7080000000008,2016,7,24,6
2016-07-25,5920.488,326.964,2891.858,1555.369428571429,2016,7,25,0
2016-07-28,2033.374,5920.488,1536.454,1626.3580000000006,2016,7,28,3
2016-07-29,819.154,2033.374,89.95,1730.5300000000007,2016,7,29,4
2016-07-30,1770.7759999999998,819.154,991.095,1841.9130000000005,2016,7,30,5
2016-07-31,2174.1580000000004,1770.7759999999998,1368.048,1957.0715714285723,2016,7,31,6
2016-08-01,1124.648,2174.1580000000004,654.587,2024.2231428571433,2016,8,1,0
2016-08-02,482.584,1124.648,326.964,2046.454571428572,2016,8,2,1
2016-08-03,248.82,482.584,5920.488,1236.2162857142862,2016,8,3,2
2016-08-04,497.90999999999997,248.82,2033.374,1016.8642857142862,2016,8,4,3
2016-08-05,197.05,497.90999999999997,819.154,927.9922857142863,2016,8,5,4
2016-08-06,320.38800000000003,197.05,1770.7759999999998,720.7940000000006,2016,8,6,5
2016-08-07,179.97,320.38800000000003,2174.1580000000004,435.9100000000005,2016,8,7,6
2016-08-08,1115.204,179.97,1124.648,434.5608571428576,2016,8,8,0
2016-08-09,661.3539999999999,1115.204,482.584,460.0994285714291,2016,8,9,1
2016-08-11,151.82,661.3539999999999,248.82,446.2422857142862,2016,8,11,3
2016-08-12,3951.9605,151.82,497.90999999999997,939.678071428572,2016,8,12,4
2016-08-13,731.524,3951.9605,197.05,1016.0315000000006,2016,8,13,5
2016-08-14,923.688,731.524,320.38800000000003,1102.2172142857148,2016,8,14,6
2016-08-15,1680.2659999999998,923.688,179.97,1316.5452142857146,2016,8,15,0
2016-08-16,204.54000000000002,1680.2659999999998,1115.204,1186.4503571428577,2016,8,16,1
2016-08-17,15.712,204.54000000000002,661.3539999999999,1094.215785714286,2016,8,17,2
2016-08-18,496.114,15.712,151.82,1143.4006428571433,2016,8,18,3
2016-08-19,448.792,496.114,3951.9605,642.9480000000004,2016,8,19,4
2016-08-20,14.78,448.792,731.524,540.5560000000005,2016,8,20,5
2016-08-21,4798.2919999999995,14.78,923.688,1094.0708571428574,2016,8,21,6
2016-08-22,405.35,4798.2919999999995,1680.2659999999998,911.9400000000005,2016,8,22,0
2016-08-23,4187.348,405.35,204.54000000000002,1480.9125714285717,2016,8,23,1
2016-08-26,4874.298,4187.348,15.712,2174.9962857142864,2016,8,26,4
2016-08-27,767.9110000000001,4874.298,496.114,2213.824428571429,2016,8,27,5
2016-08-28,322.0248,767.9110000000001,448.792,2195.714828571429,2016,8,28,6
2016-08-29,632.188,322.0248,14.78,2283.9159714285715,2016,8,29,0
2016-08-30,1656.8700000000001,632.188,4798.2919999999995,1835.1414000000007,2016,8,30,1
2016-08-31,23.968,1656.8700000000001,405.35,1780.6582571428578,2016,8,31,2
2016-09-01,5766.152,23.968,4187.348,2006.201685714286,2016,9,1,3
2016-09-02,6792.193,5766.152,4874.298,2280.1866857142863,2016,9,2,4
2016-09-03,2365.596,6792.193,767.9110000000001,2508.4274000000005,2016,9,3,5
2016-09-04,4532.0419999999995,2365.596,322.0248,3109.858428571429,2016,9,4,6
2016-09-05,5226.348,4532.0419999999995,632.188,3766.1670000000004,2016,9,5,0
2016-09-06,1313.536,5226.348,1656.8700000000001,3717.119285714286,2016,9,6,1
2016-09-08,4493.9836000000005,1313.536,23.968,4355.692942857143,2016,9,8,3
2016-09-09,84.992,4493.9836000000005,5766.152,3544.098657142858,2016,9,9,4
2016-09-10,2094.324,84.992,6792.193,2872.9745142857146,2016,9,10,5
2016-09-11,6501.586,2094.324,2365.596,3463.8302285714294,2016,9,11,6
2016-09-12,2043.792,6501.586,4532.0419999999995,3108.365942857144,2016,9,12,0
2016-09-13,2374.73,2043.792,5226.348,2700.991942857144,2016,9,13,1
2016-09-14,1137.338,2374.73,1313.536,2675.820800000001,2016,9,14,2
2016-09-15,2101.1820000000002,1137.338,4493.9836000000005,2333.992000000001,2016,9,15,3
2016-09-16,425.88599999999997,2101.1820000000002,84.992,2382.691142857144,2016,9,16,4
2016-09-17,2043.126,425.88599999999997,2094.324,2375.377142857144,2016,9,17,5
2016-09-18,4751.082,2043.126,6501.586,2125.3051428571434,2016,9,18,6
2016-09-19,3839.312,4751.082,2043.792,2381.8080000000004,2016,9,19,0
2016-09-20,1232.004,3839.312,2374.73,2218.561428571429,2016,9,20,1
2016-09-22,615.57,1232.004,1137.338,2144.0231428571433,2016,9,22,3
2016-09-23,1322.145,615.57,2101.1820000000002,2032.7321428571433,2016,9,23,4
2016-09-24,2286.05,1322.145,425.88599999999997,2298.4698571428576,2016,9,24,5
2016-09-25,3443.091,2286.05,2043.126,2498.464857142858,2016,9,25,6
2016-09-26,2698.1665,3443.091,4751.082,2205.191214285715,2016,9,26,0
2016-09-27,1992.9858,2698.1665,3839.312,1941.430328571429,2016,9,27,1
2016-09-28,99.136,1992.9858,1232.004,1779.5920428571437,2016,9,28,2
2016-09-29,1307.792,99.136,615.57,1878.4809000000005,2016,9,29,3
2016-09-30,525.884,1307.792,1322.145,1764.7293285714293,2016,9,30,4
2016-10-01,781.414,525.884,2286.05,1549.781328571429,2016,10,1,5
2016-10-02,18452.972,781.414,3443.091,3694.0500428571436,2016,10,2,6
2016-10-03,1680.696,18452.972,2698.1665,3548.697114285715,2016,10,3,0
2016-10-04,5912.782,1680.696,1992.9858,4108.668000000001,2016,10,4,1
2016-10-06,830.4000000000001,5912.782,99.136,4213.134285714286,2016,10,6,3
2016-10-07,973.712,830.4000000000001,1307.792,4165.408571428573,2016,10,7,4
2016-10-08,561.5360000000001,973.712,525.884,4170.501714285715,2016,10,8,5
2016-10-09,546.92,561.5360000000001,781.414,4137.002571428572,2016,10,9,6
2016-10-10,282.75300000000004,546.92,18452.972,1541.2570000000007,2016,10,10,0
2016-10-11,33.064,282.75300000000004,1680.696,1305.8810000000005,2016,10,11,1
2016-10-13,1650.618,33.064,5912.782,697.0004285714292,2016,10,13,3
2016-10-14,3335.888,1650.618,830.4000000000001,1054.9272857142862,2016,10,14,4
2016-10-15,1620.15,3335.888,973.712,1147.275571428572,2016,10,15,5
2016-10-16,142.182,1620.15,561.5360000000001,1087.3678571428577,2016,10,16,6
2016-10-17,2953.346,142.182,546.92,1431.1430000000005,2016,10,17,0
2016-10-18,307.92,2953.346,282.75300000000004,1434.7382857142861,2016,10,18,1
2016-10-20,946.174,307.92,33.064,1565.1825714285717,2016,10,20,3
2016-10-21,7951.592,946.174,1650.618,2465.3217142857147,2016,10,21,4
2016-10-22,188.28,7951.592,3335.888,2015.6634285714292,2016,10,22,5
2016-10-23,467.42199999999997,188.28,1620.15,1850.9880000000005,2016,10,23,6
2016-10-24,1365.498,467.42199999999997,142.182,2025.747428571429,2016,10,24,0
2016-10-25,783.96,1365.498,2953.346,1715.8351428571434,2016,10,25,1
2016-10-27,978.7900000000001,783.96,307.92,1811.6737142857148,2016,10,27,3
2016-10-28,2899.0209999999997,978.7900000000001,946.174,2090.651857142858,2016,10,28,4
2016-10-29,131.154,2899.0209999999997,7951.592,973.4464285714291,2016,10,29,5
2016-10-30,159.002,131.154,188.28,969.2638571428578,2016,10,30,6
2016-10-31,3750.4990000000003,159.002,467.42199999999997,1438.2748571428576,2016,10,31,0
2016-11-01,453.374,3750.4990000000003,1365.498,1307.9714285714292,2016,11,1,1
2016-11-03,3802.7960000000003,453.374,783.96,1739.2337142857145,2016,11,3,3
2016-11-04,3888.8179999999998,3802.7960000000003,978.7900000000001,2154.9520000000007,2016,11,4,4
2016-11-05,4266.8988,3888.8179999999998,2899.0209999999997,2350.363114285715,2016,11,5,5
2016-11-06,773.2560000000001,4266.8988,131.154,2442.0919714285724,2016,11,6,6
2016-11-07,3810.464,773.2560000000001,159.002,2963.7294000000006,2016,11,7,0
2016-11-08,993.9000000000001,3810.464,3750.4990000000003,2569.929542857143,2016,11,8,1
2016-11-09,479.97,993.9000000000001,453.374,2573.728971428572,2016,11,9,2
2016-11-10,4723.478,479.97,3802.7960000000003,2705.2549714285715,2016,11,10,3
2016-11-11,4944.296,4723.478,3888.8179999999998,2856.0375428571433,2016,11,11,4
2016-11-12,4914.938,4944.296,4266.8988,2948.6145714285717,2016,11,12,5
2016-11-13,2945.138,4914.938,773.2560000000001,3258.883428571429,2016,11,13,6
2016-11-14,2774.0620000000004,2945.138,3810.464,3110.8260000000005,2016,11,14,0
2016-11-15,2145.718,2774.0620000000004,993.9000000000001,3275.3714285714295,2016,11,15,1
2016-11-16,36.72,2145.718,479.97,3212.0500000000006,2016,11,16,2
2016-11-17,142.684,36.72,4723.478,2557.6508571428576,2016,11,17,3
2016-11-18,3958.9320000000002,142.684,4944.296,2416.8845714285717,2016,11,18,4
2016-11-19,638.462,3958.9320000000002,4914.938,1805.959428571429,2016,11,19,5
2016-11-20,3070.333,638.462,2945.138,1823.844428571429,2016,11,20,6
2016-11-21,1176.891,3070.333,2774.0620000000004,1595.6771428571435,2016,11,21,0
2016-11-22,317.044,1176.891,2145.718,1334.4380000000006,2016,11,22,1
2016-11-23,100.61599999999999,317.044,36.72,1343.5660000000007,2016,11,23,2
2016-11-24,6394.5380000000005,100.61599999999999,142.684,2236.688000000001,2016,11,24,3
2016-11-25,7978.551,6394.5380000000005,3958.9320000000002,2810.9192857142866,2016,11,25,4
2016-11-26,8329.743,7978.551,638.462,3909.6737142857155,2016,11,26,5
2016-11-27,1651.239,8329.743,3070.333,3706.9460000000004,2016,11,27,6
2016-11-28,3428.372,1651.239,1176.891,4028.5861428571434,2016,11,28,0
2016-11-29,300.592,3428.372,317.044,4026.235857142858,2016,11,29,1
2016-11-30,970.142,300.592,100.61599999999999,4150.4538571428575,2016,11,30,2
2016-12-01,7365.455,970.142,6394.5380000000005,4289.156285714286,2016,12,1,3
2016-12-02,4684.616,7365.455,7978.551,3818.594142857143,2016,12,2,4
2016-12-03,5269.816,4684.616,8329.743,3381.4617142857146,2016,12,3,5
2016-12-04,944.2860000000001,5269.816,1651.239,3280.468428571429,2016,12,4,6
2016-12-05,5267.004,944.2860000000001,3428.372,3543.1301428571433,2016,12,5,0
2016-12-06,3878.276,5267.004,300.592,4054.227857142858,2016,12,6,1
2016-12-08,4709.095,3878.276,970.142,4588.3640000000005,2016,12,8,3
2016-12-09,1855.483,4709.095,7365.455,3801.225142857143,2016,12,9,4
2016-12-10,3459.71,1855.483,4684.616,3626.2385714285724,2016,12,10,5
2016-12-11,6102.25,3459.71,5269.816,3745.1577142857154,2016,12,11,6
2016-12-12,1981.115,6102.25,944.2860000000001,3893.2761428571434,2016,12,12,0
2016-12-13,1194.088,1981.115,5267.004,3311.4310000000005,2016,12,13,1
2016-12-14,828.654,1194.088,3878.276,2875.770714285715,2016,12,14,2
2016-12-15,2637.087,828.654,4709.095,2579.769571428572,2016,12,15,3
2016-12-16,628.5419999999999,2637.087,1855.483,2404.492285714286,2016,12,16,4
2016-12-17,12185.134,628.5419999999999,3459.71,3650.9814285714288,2016,12,17,5
2016-12-18,7051.35,12185.134,6102.25,3786.5671428571436,2016,12,18,6
2016-12-19,815.1120000000001,7051.35,1981.115,3619.995285714286,2016,12,19,0
2016-12-20,134.54,815.1120000000001,1194.088,3468.6312857142866,2016,12,20,1
2016-12-22,1043.128,134.54,828.654,3499.270428571429,2016,12,22,3
2016-12-23,6965.857,1043.128,2637.087,4117.666142857143,2016,12,23,4
2016-12-24,1938.26,6965.857,628.5419999999999,4304.768714285715,2016,12,24,5
2016-12-25,10488.055,1938.26,12185.134,4062.3288571428575,2016,12,25,6
2016-12-26,1829.418,10488.055,7051.35,3316.338571428572,2016,12,26,0
2016-12-27,959.49,1829.418,815.1120000000001,3336.9640000000004,2016,12,27,1
2016-12-29,1277.68,959.49,134.54,3500.2697142857146,2016,12,29,3
2016-12-30,773.774,1277.68,1043.128,3461.790571428572,2016,12,30,4
2016-12-31,731.768,773.774,6965.857,2571.206428571429,2016,12,31,5
2017-01-01,1481.8280000000002,731.768,1938.26,2506.0018571428577,2017,1,1,6
2017-01-02,2079.554,1481.8280000000002,10488.055,1304.7874285714292,2017,1,2,0
2017-01-03,2070.272,2079.554,1829.418,1339.1951428571433,2017,1,3,1
2017-01-06,33.74,2070.272,959.49,1206.9451428571433,2017,1,6,4
2017-01-07,3395.59,33.74,1277.68,1509.5037142857148,2017,1,7,5
2017-01-08,892.98,3395.59,773.774,1526.5331428571433,2017,1,8,6
2017-01-09,274.491,892.98,731.768,1461.2078571428578,2017,1,9,0
2017-01-12,848.52,274.491,1481.8280000000002,1370.7352857142862,2017,1,12,3
2017-01-13,4619.33,848.52,2079.554,1733.560428571429,2017,1,13,4
2017-01-14,1056.038,4619.33,2070.272,1588.6698571428576,2017,1,14,5
2017-01-15,2140.28,1056.038,33.74,1889.6041428571432,2017,1,15,6
2017-01-16,6230.2919999999995,2140.28,3395.59,2294.561571428572,2017,1,16,0
2017-01-19,2013.715,6230.2919999999995,892.98,2454.6665714285723,2017,1,19,3
2017-01-20,767.838,2013.715,274.491,2525.1447142857146,2017,1,20,4
2017-01-21,2546.643,767.838,848.52,2767.7337142857145,2017,1,21,5
2017-01-22,4212.372,2546.643,4619.33,2709.5968571428575,2017,1,22,6
2017-01-23,450.334,4212.372,1056.038,2623.0677142857144,2017,1,23,0
2017-01-24,418.66599999999994,450.334,2140.28,2377.122857142858,2017,1,24,1
2017-01-26,3055.2799999999997,418.66599999999994,6230.2919999999995,1923.5497142857146,2017,1,26,3
2017-01-27,331.914,3055.2799999999997,2013.715,1683.2924285714291,2017,1,27,4
2017-01-28,1007.52,331.914,767.838,1717.5327142857147,2017,1,28,5
2017-01-29,294.842,1007.52,2546.643,1395.8468571428577,2017,1,29,6
2017-01-30,3749.335,294.842,4212.372,1329.6987142857147,2017,1,30,0
2017-02-02,913.354,3749.335,450.334,1395.8444285714288,2017,2,2,3
2017-02-03,922.327,913.354,418.66599999999994,1467.7960000000005,2017,2,3,4
2017-02-04,32.67,922.327,3055.2799999999997,1035.9945714285718,2017,2,4,5
2017-02-05,2263.012,32.67,331.914,1311.865714285715,2017,2,5,6
2017-02-06,904.354,2263.012,1007.52,1297.1277142857148,2017,2,6,0
2017-02-09,773.7639999999999,904.354,294.842,1365.5451428571432,2017,2,9,3
2017-02-10,227.103,773.7639999999999,3749.335,862.3691428571434,2017,2,10,4
2017-02-11,1241.516,227.103,913.354,909.2494285714291,2017,2,11,5
2017-02-13,1058.43,1241.516,922.327,928.6927142857148,2017,2,13,0
2017-02-16,1337.442,1058.43,32.67,1115.088714285715,2017,2,16,3
2017-02-17,2964.8174,1337.442,2263.012,1215.3466285714292,2017,2,17,4
2017-02-18,287.326,2964.8174,904.354,1127.199771428572,2017,2,18,5
2017-02-19,1314.59,287.326,773.7639999999999,1204.4606285714292,2017,2,19,6
2017-02-20,1150.29,1314.59,227.103,1336.344485714286,2017,2,20,0
2017-02-21,47.904,1150.29,1241.516,1165.8284857142862,2017,2,21,1
2017-02-23,117.79999999999998,47.904,1058.43,1031.4527714285719,2017,2,23,3
2017-02-24,1448.676,117.79999999999998,1337.442,1047.3433428571432,2017,2,24,4
2017-02-25,430.49199999999996,1448.676,2964.8174,685.2968571428576,2017,2,25,5
2017-02-26,2847.6459999999997,430.49199999999996,287.326,1051.0568571428576,2017,2,26,6
2017-02-28,17.62,2847.6459999999997,1314.59,865.775428571429,2017,2,28,1
2017-03-02,1450.126,17.62,1150.29,908.6091428571433,2017,3,2,3
2017-03-03,2000.1039999999998,1450.126,47.904,1187.4948571428577,2017,3,3,4
2017-03-04,228.822,2000.1039999999998,117.79999999999998,1203.3551428571432,2017,3,4,5
2017-03-05,1240.02,228.822,1448.676,1173.5471428571432,2017,3,5,6
2017-03-06,778.236,1240.02,430.49199999999996,1223.2248571428574,2017,3,6,0
2017-03-07,166.59,778.236,2847.6459999999997,840.2168571428575,2017,3,7,1
2017-03-08,843.1,166.59,17.62,958.1425714285718,2017,3,8,2
2017-03-09,710.804,843.1,1450.126,852.5251428571434,2017,3,9,3
2017-03-10,1252.952,710.804,2000.1039999999998,745.7891428571435,2017,3,10,4
2017-03-11,1973.708,1252.952,228.822,995.0585714285719,2017,3,11,5
2017-03-12,353.28,1973.708,1240.02,868.3814285714291,2017,3,12,6
2017-03-13,4791.35,353.28,778.236,1441.683428571429,2017,3,13,0
2017-03-14,49.616,4791.35,166.59,1424.972857142858,2017,3,14,1
2017-03-16,2014.381,49.616,843.1,1592.2987142857148,2017,3,16,3
2017-03-17,542.746,2014.381,710.804,1568.290428571429,2017,3,17,4
2017-03-18,1027.758,542.746,1252.952,1536.1198571428577,2017,3,18,5
2017-03-19,2166.248,1027.758,1973.708,1563.6255714285721,2017,3,19,6
2017-03-20,899.568,2166.248,353.28,1641.666714285715,2017,3,20,0
2017-03-21,3332.636,899.568,4791.35,1433.2790000000007,2017,3,21,1
2017-03-23,14816.068,3332.636,49.616,3542.7721428571435,2017,3,23,3
2017-03-24,1257.298,14816.068,2014.381,3434.617428571429,2017,3,24,4
2017-03-25,3567.026,1257.298,542.746,3866.657428571429,2017,3,25,5
2017-03-26,3252.88,3567.026,1027.758,4184.532000000001,2017,3,26,6
2017-03-27,2933.516,3252.88,2166.248,4294.141714285714,2017,3,27,0
2017-03-28,1504.702,2933.516,899.568,4380.589428571429,2017,3,28,1
2017-03-29,81.4,1504.702,3332.636,3916.127142857143,2017,3,29,2
2017-03-30,656.407,81.4,14816.068,1893.3184285714292,2017,3,30,3
2017-03-31,4981.010799999999,656.407,1257.298,2425.2774000000004,2017,3,31,4
2017-04-01,5972.988,4981.010799999999,3567.026,2768.986257142858,2017,4,1,5
2017-04-02,822.97,5972.988,3252.88,2421.856257142858,2017,4,2,6
2017-04-03,32.528,822.97,2933.516,2007.429400000001,2017,4,3,0
2017-04-04,808.47,32.528,1504.702,1907.9676857142863,2017,4,4,1
2017-04-06,114.41999999999999,808.47,81.4,1912.6848285714293,2017,4,6,3
2017-04-07,1971.2905,114.41999999999999,656.407,2100.5253285714293,2017,4,7,4
2017-04-08,6401.93,1971.2905,4981.010799999999,2303.5137857142868,2017,4,8,5
2017-04-09,1626.71,6401.93,5972.988,1682.6169285714293,2017,4,9,6
2017-04-10,755.529,1626.71,822.97,1672.9825000000008,2017,4,10,0
2017-04-11,319.806,755.529,32.528,1714.0222142857149,2017,4,11,1
2017-04-12,69.66,319.806,808.47,1608.4779285714296,2017,4,12,2
2017-04-13,1345.8239999999998,69.66,114.41999999999999,1784.3927857142864,2017,4,13,3
2017-04-14,652.93,1345.8239999999998,1971.2905,1596.0555714285722,2017,4,14,4
2017-04-15,332.338,652.93,6401.93,728.9710000000007,2017,4,15,5
2017-04-16,944.429,332.338,1626.71,631.5022857142865,2017,4,16,6
2017-04-17,3431.4590000000003,944.429,755.529,1013.7780000000008,2017,4,17,0
2017-04-20,2033.24,3431.4590000000003,319.806,1258.5542857142866,2017,4,20,3
2017-04-21,1254.564,2033.24,69.66,1427.8262857142868,2017,4,21,4
2017-04-22,947.692,1254.564,1345.8239999999998,1370.9502857142866,2017,4,22,5
2017-04-23,1199.222,947.692,652.93,1448.9920000000006,2017,4,23,6
2017-04-24,928.558,1199.222,332.338,1534.1662857142867,2017,4,24,0
2017-04-25,678.113,928.558,944.429,1496.1211428571437,2017,4,25,1
2017-04-26,61.608000000000004,678.113,3431.4590000000003,1014.7138571428579,2017,4,26,2
2017-04-27,576.5756,61.608000000000004,2033.24,806.6189428571437,2017,4,27,3
2017-04-28,795.296,576.5756,1254.564,741.0092285714293,2017,4,28,4
2017-04-29,1053.26,795.296,947.692,756.0903714285722,2017,4,29,5
2017-04-30,1390.1260000000002,1053.26,1199.222,783.3623714285723,2017,4,30,6
2017-05-01,4108.37,1390.1260000000002,928.558,1237.6212285714294,2017,5,1,0
2017-05-02,399.11,4108.37,678.113,1197.763657142858,2017,5,2,1
2017-05-03,1386.346,399.11,61.608000000000004,1387.0119428571436,2017,5,3,2
2017-05-04,1389.4050000000002,1386.346,576.5756,1503.1304285714293,2017,5,4,3
2017-05-05,185.123,1389.4050000000002,795.296,1415.962857142858,2017,5,5,4
2017-05-06,3183.3698,185.123,1053.26,1720.264257142858,2017,5,6,5
2017-05-07,2549.468,3183.3698,1390.1260000000002,1885.8845428571435,2017,5,7,6
2017-05-08,3658.5540000000005,2549.468,4108.37,1821.625114285715,2017,5,8,0
2017-05-09,1078.222,3658.5540000000005,399.11,1918.6411142857153,2017,5,9,1
2017-05-11,449.469,1078.222,1386.346,1784.8015428571437,2017,5,11,3
2017-05-12,970.384,449.469,1389.4050000000002,1724.9414000000008,2017,5,12,4
2017-05-13,3066.378,970.384,185.123,2136.549257142858,2017,5,13,5
2017-05-14,4182.062,3066.378,3183.3698,2279.219571428572,2017,5,14,6
2017-05-15,421.264,4182.062,2549.468,1975.1904285714295,2017,5,15,0
2017-05-16,221.024,421.264,3658.5540000000005,1484.1147142857153,2017,5,16,1
2017-05-18,1830.508,221.024,1078.222,1591.5841428571437,2017,5,18,3
2017-05-19,4919.182,1830.508,449.469,2230.1145714285726,2017,5,19,4
2017-05-20,2997.578,4919.182,970.384,2519.713714285715,2017,5,20,5
2017-05-21,538.02,2997.578,3066.378,2158.519714285715,2017,5,21,6
2017-05-22,336.56199999999995,538.02,4182.062,1609.1625714285724,2017,5,22,0
2017-05-23,241.436,336.56199999999995,421.264,1583.4728571428582,2017,5,23,1
2017-05-25,886.026,241.436,221.024,1678.4731428571436,2017,5,25,3
2017-05-26,270.24,886.026,1830.508,1455.577714285715,2017,5,26,4
2017-05-27,2084.908,270.24,4919.182,1050.6814285714293,2017,5,27,5
2017-05-28,1480.103,2084.908,2997.578,833.8992857142864,2017,5,28,6
2017-05-29,691.108,1480.103,538.02,855.7690000000008,2017,5,29,0
2017-05-30,736.8904,691.108,336.56199999999995,912.9587714285723,2017,5,30,1
2017-06-01,5058.362,736.8904,241.436,1601.0910571428578,2017,6,1,3
2017-06-02,135.70600000000002,5058.362,886.026,1493.9024857142865,2017,6,2,4
2017-06-03,2952.036,135.70600000000002,270.24,1877.0162000000007,2017,6,3,5
2017-06-04,279.414,2952.036,2084.908,1619.0884857142867,2017,6,4,6
2017-06-05,491.11199999999997,279.414,1480.103,1477.8040571428578,2017,6,5,0
